INSEE,Codepos,Commune,Departement
59099,59222,BOUSIES,NORD
59100,59178,BOUSIGNIES,NORD
59101,59149,BOUSIGNIES SUR ROC,NORD
59102,59217,BOUSSIERES EN CAMBRESIS,NORD
59103,59330,BOUSSIERES SUR SAMBRE,NORD
59104,59168,BOUSSOIS,NORD
59105,59870,BOUVIGNIES,NORD
59106,59830,BOUVINES,NORD
59107,59123,BRAY DUNES,NORD
59108,59730,BRIASTRE,NORD
59109,59178,BRILLON,NORD
59110,59630,BROUCKERQUE,NORD
59111,59470,BROXEELE,NORD
59112,59860,BRUAY SUR L ESCAUT,NORD
59113,59490,BRUILLE LEZ MARCHIENNES,NORD
59114,59199,BRUILLE ST AMAND,NORD
59115,59151,BRUNEMONT,NORD
59116,59144,BRY,NORD
59117,59151,BUGNICOURT,NORD
59118,59137,BUSIGNY,NORD
59119,59285,BUYSSCHEURE,NORD
59120,59190,CAESTRE,NORD
59121,59161,CAGNONCLES,NORD
59122,59400,CAMBRAI,NORD
59123,59133,CAMPHIN EN CAREMBAULT,NORD
59124,59780,CAMPHIN EN PEVELE,NORD
59125,59267,CANTAING SUR ESCAUT,NORD
59126,59169,CANTIN,NORD
59127,59213,CAPELLE,NORD
59128,59160,CAPINGHEM,NORD
59129,59242,CAPPELLE EN PEVELE,NORD
59130,59630,CAPPELLE BROUCK,NORD
59131,59180,CAPPELLE LA GRANDE,NORD
59132,59217,CARNIERES,NORD
59133,59112,CARNIN,NORD
59134,59244,CARTIGNIES,NORD
59135,59670,CASSEL,NORD
59136,59360,LE CATEAU CAMBRESIS,NORD
59137,59360,CATILLON SUR SAMBRE,NORD
59138,59217,CATTENIERES,NORD
59139,59540,CAUDRY,NORD
59140,59191,CAULLERY,NORD
59141,59400,CAUROIR,NORD
59142,59680,CERFONTAINE,NORD
59143,59930,LA CHAPELLE D ARMENTIERES,NORD
59144,59230,CHATEAU L ABBAYE,NORD
59145,59147,CHEMY,NORD
59146,59152,CHERENG,NORD
59147,59740,CHOISIES,NORD
59148,59740,CLAIRFAYTS,NORD
59149,59225,CLARY,NORD
59150,59830,COBRIEUX,NORD
59151,59680,COLLERET,NORD
59152,59560,COMINES,NORD
59153,59163,CONDE SUR L ESCAUT,NORD
59154,59380,COUDEKERQUE,NORD
59155,59210,COUDEKERQUE BRANCHE,NORD
59156,59552,COURCHELETTES,NORD
59157,59149,COUSOLRE,NORD
59158,59310,COUTICHES,NORD
59159,59279,CRAYWICK,NORD
59160,59154,CRESPIN,NORD
59161,59258,CREVECOEUR SUR L ESCAUT,NORD
59162,59380,CROCHTE,NORD
59163,59170,CROIX,NORD
59164,59222,CROIX CALUYAU,NORD
59165,59553,CUINCY,NORD
59166,59990,CURGIES,NORD
59167,59554,CUVILLERS,NORD
59168,59830,CYSOING,NORD
59169,59680,DAMOUSIES,NORD
59170,59187,DECHY,NORD
59171,59127,DEHERIES,NORD
59172,59220,DENAIN,NORD
59173,59890,DEULEMONT,NORD
59174,59740,DIMECHAUX,NORD
59175,59216,DIMONT,NORD
59176,62147,DOIGNIES,PAS DE CALAIS
59177,59440,DOMPIERRE SUR HELPE,NORD
59178,59500,DOUAI,NORD
59179,59282,DOUCHY LES MINES,NORD
59180,59940,LE DOULIEU,NORD
59181,59440,DOURLERS,NORD
59182,59630,DRINCHAM,NORD
59183,59140,DUNKERQUE,NORD
59184,59173,EBBLINGHEM,NORD
59185,59176,ECAILLON,NORD
59186,59740,ECCLES,NORD
59187,59330,ECLAIBES,NORD
59188,59620,ECUELIN,NORD
59189,59114,EECKE,NORD
59190,59600,ELESMES,NORD
59191,59127,ELINCOURT,NORD
59192,59580,EMERCHICOURT,NORD
59193,59320,EMMERIN,NORD
59194,59530,ENGLEFONTAINE,NORD
59195,59320,ENGLOS,NORD
59196,59320,ENNETIERES EN WEPPES,NORD
59197,59710,ENNEVELIN,NORD
59198,59132,EPPE SAUVAGE,NORD
59199,59169,ERCHIN,NORD
59200,59470,ERINGHEM,NORD
59201,59320,ERQUINGHEM LE SEC,NORD
59202,59193,ERQUINGHEM LYS,NORD
59203,59171,ERRE,NORD
59204,59213,ESCARMAIN,NORD
59205,59124,ESCAUDAIN,NORD
59206,59161,ESCAUDOEUVRES,NORD
59207,59278,ESCAUTPONT,NORD
59208,59320,ESCOBECQUES,NORD
59209,59127,ESNES,NORD
59210,59470,ESQUELBECQ,NORD
59211,59553,ESQUERCHIN,NORD
59212,59940,ESTAIRES,NORD
59213,59400,ESTOURMEL,NORD
59214,59151,ESTREES,NORD
59215,59990,ESTREUX,NORD
59216,59400,ESWARS,NORD
59217,59144,ETH,NORD
59218,59219,ETROEUNGT,NORD
59219,59295,ESTRUN,NORD
59220,59155,FACHES THUMESNIL,NORD
59221,59300,FAMARS,NORD
59222,59310,FAUMONT,NORD
59223,59550,LE FAVRIL,NORD
59224,59247,FECHAIN,NORD
59225,59750,FEIGNIES,NORD
59226,59740,FELLERIES,NORD
59227,59179,FENAIN,NORD
59228,59169,FERIN,NORD
59229,59610,FERON,NORD
59230,59680,FERRIERE LA GRANDE,NORD
59231,59680,FERRIERE LA PETITE,NORD
59232,59570,LA FLAMENGRIE,NORD
59233,59440,FLAUMONT WAUDRECH,NORD
59234,59128,FLERS EN ESCREBIEUX,NORD
59236,59267,FLESQUIERES,NORD
59237,59270,FLETRE,NORD
59238,59158,FLINES LES MORTAGNES,NORD
59239,59148,FLINES LEZ RACHES,NORD
59240,59440,FLOURSIES,NORD
59241,59219,FLOYON,NORD
59242,59550,FONTAINE AU BOIS,NORD
59243,59157,FONTAINE AU PIRE,NORD
59244,59400,FONTAINE NOTRE DAME,NORD
59246,59222,FOREST CAMBRESIS,NORD
59247,59510,FOREST SUR MARQUE,NORD
59248,59430,FORT MARDYCK,NORD
59249,59610,FOURMIES,NORD
59250,59134,FOURNES EN WEPPES,NORD
59251,59530,FRASNOY,NORD
59252,59236,FRELINGHIEN,NORD
59253,59970,FRESNES SUR ESCAUT,NORD
59254,59234,FRESSAIN,NORD
59255,59247,FRESSIES,NORD
59256,59273,FRETIN,NORD
59257,59249,FROMELLES,NORD
59258,59242,GENECH,NORD
59259,59530,GHISSIGNIES,NORD
59260,59254,GHYVELDE,NORD
59261,59132,GLAGEON,NORD
59262,59270,GODEWAERSVELDE,NORD
59263,59169,GOEULZIN,NORD
59264,59600,GOGNIES CHAUSSEE,NORD
59265,59144,GOMMEGNIES,NORD
59266,59147,GONDECOURT,NORD
59267,59231,GONNELIEU,NORD
59268,59253,LA GORGUE,NORD
59269,59231,GOUZEAUCOURT,NORD
59270,59244,GRAND FAYT,NORD
59271,59760,GRANDE SYNTHE,NORD
59272,59153,GRAND FORT PHILIPPE,NORD
59273,59820,GRAVELINES,NORD
59274,59360,LA GROISE,NORD
59275,59152,GRUSON,NORD
59276,59287,GUESNAIN,NORD
59277,59570,GUSSIGNIES,NORD
59278,59320,HALLENNES LEZ HAUBOURDIN,NORD
59279,59250,HALLUIN,NORD
59280,59151,HAMEL,NORD
59281,59496,HANTAY,NORD
59282,59670,HARDIFORT,NORD
59283,59138,HARGNIES,NORD
59284,59178,HASNON,NORD
59285,59198,HASPRES,NORD
59286,59320,HAUBOURDIN,NORD
59287,59191,HAUCOURT EN CAMBRESIS,NORD
59288,59121,HAULCHIN,NORD
59289,59294,HAUSSY,NORD
59290,59440,HAUT LIEU,NORD
59291,59330,HAUTMONT,NORD
59292,59255,HAVELUY,NORD
59293,62350,HAVERSKERQUE,PAS DE CALAIS
59294,59265,HAYNECOURT,NORD
59295,59190,HAZEBROUCK,NORD
59296,59530,HECQ,NORD
59297,59171,HELESMES,NORD
59298,59260,HELLEMMES LILLE,NORD
59299,59510,HEM,NORD
59300,59247,HEM LENGLET,NORD
59301,59199,HERGNIES,NORD
59302,59195,HERIN,NORD
59303,59134,HERLIES,NORD
59304,59147,HERRIN,NORD
59305,59470,HERZEELE,NORD
59306,59740,HESTRUD,NORD
59307,59143,HOLQUE,NORD
59308,59190,HONDEGHEM,NORD
59309,59122,HONDSCHOOTE,NORD
59310,59570,HON HERGIES,NORD
59311,59980,HONNECHY,NORD
59312,59266,HONNECOURT SUR ESCAUT,NORD
59313,59111,HORDAIN,NORD
59314,59171,HORNAING,NORD
59315,59570,HOUDAIN LEZ BAVAY,NORD
59316,59263,HOUPLIN ANCOISNE,NORD
59317,59116,HOUPLINES,NORD
59318,59470,HOUTKERQUE,NORD
59319,59492,HOYMILLE,NORD
59320,59480,ILLIES,NORD
59321,59540,INCHY,NORD
59322,59141,IWUY,NORD
59323,59144,JENLAIN,NORD
59324,59460,JEUMONT,NORD
59325,59530,JOLIMETZ,NORD
59326,59122,KILLEM,NORD
59327,59167,LALLAING,NORD
59328,59130,LAMBERSART,NORD
59329,59552,LAMBRES LEZ DOUAI,NORD
59330,59310,LANDAS,NORD
59331,59550,LANDRECIES,NORD
59332,59390,LANNOY,NORD
59333,59219,LAROUILLIES,NORD
59334,59553,LAUWIN PLANQUE,NORD
59335,59226,LECELLES,NORD
59336,59259,LECLUSE,NORD
59337,59143,LEDERZEELE,NORD
59338,59470,LEDRINGHEM,NORD
59339,59115,LEERS,NORD
59340,59495,LEFFRINCKOUCKE,NORD
59341,59258,LESDAIN,NORD
59342,59740,LEZ FONTAINE,NORD
59343,59810,LESQUIN,NORD
59344,59620,LEVAL,NORD
59345,59287,LEWARDE,NORD
59346,59260,LEZENNES,NORD
59347,59740,LIESSIES,NORD
59348,59111,LIEU ST AMAND,NORD
59349,59191,LIGNY HAUCOURT,NORD
59350,59000,LILLE,NORD
59351,59330,LIMONT FONTAINE,NORD
59352,59126,LINSELLES,NORD
59353,59530,LOCQUIGNOL,NORD
59354,59182,LOFFRE,NORD
59355,59160,LOMME,NORD
59356,59840,LOMPRET,NORD
59357,59570,LA LONGUEVILLE,NORD
59358,59630,LOOBERGHE,NORD
59359,59279,LOON PLAGE,NORD
59360,59120,LOOS,NORD
59361,59156,LOURCHES,NORD
59362,59570,LOUVIGNIES BAVAY,NORD
59363,59530,LOUVIGNIES QUESNOY,NORD
59364,59830,LOUVIL,NORD
59365,59720,LOUVROIL,NORD
59366,59173,LYNDE,NORD
59367,59390,LYS LEZ LANNOY,NORD
59368,59110,LA MADELEINE,NORD
59369,59233,MAING,NORD
59370,59600,MAIRIEUX,NORD
59371,59134,LE MAISNIL,NORD
59372,59127,MALINCOURT,NORD
59373,59240,MALO LES BAINS,NORD
59374,59440,MARBAIX,NORD
59375,59870,MARCHIENNES,NORD
59377,59159,MARCOING,NORD
59378,59700,MARCQ EN BAROEUL,NORD
59379,59252,MARCQ EN OSTREVENT,NORD
59380,59279,MARDYCK,NORD
59381,59990,MARESCHES,NORD
59382,59238,MARETZ,NORD
59383,59770,MARLY,NORD
59384,59550,MAROILLES,NORD
59385,59164,MARPENT,NORD
59386,59520,MARQUETTE LEZ LILLE,NORD
59387,59252,MARQUETTE EN OSTREVENT,NORD
59388,59274,MARQUILLIES,NORD
59389,59241,MASNIERES,NORD
59390,59176,MASNY,NORD
59391,59172,MASTAING,NORD
59392,59600,MAUBEUGE,NORD
59393,59158,MAULDE,NORD
59394,59980,MAUROIS,NORD
59395,59360,MAZINGHIEN,NORD
59396,59570,MECQUIGNIES,NORD
59397,59470,MERCKEGHEM,NORD
59398,59710,MERIGNIES,NORD
59399,59270,MERRIS,NORD
59400,59660,MERVILLE,NORD
59401,59270,METEREN,NORD
59402,59143,MILLAM,NORD
59403,59178,MILLONFOSSE,NORD
59404,59122,LES MOERES,NORD
59405,62147,MOEUVRES,PAS DE CALAIS
59406,59620,MONCEAU ST WAAST,NORD
59407,59224,MONCHAUX SUR ECAILLON,NORD
59408,59283,MONCHEAUX,NORD
59409,59234,MONCHECOURT,NORD
59410,59370,MONS BAROEUL,NORD
59411,59246,MONS PEVELE,NORD
59412,59360,MONTAY,NORD
59413,59225,MONTIGNY EN CAMBRESIS,NORD
59414,59182,MONTIGNY EN OSTREVENT,NORD
59415,59227,MONTRECOURT,NORD
59416,59190,MORBECQUE,NORD
59418,59158,MORTAGNE DU NORD,NORD
59419,59310,MOUCHIN,NORD
59420,59132,MOUSTIER EN FAGNE,NORD
59421,59420,MOUVAUX,NORD
59422,59161,NAVES,NORD
59423,59940,NEUF BERQUIN,NORD
59424,59330,NEUF MESNIL,NORD
59425,59218,NEUVILLE EN AVESNOIS,NORD
59426,59960,NEUVILLE EN FERRAIN,NORD
59427,59239,LA NEUVILLE,NORD
59428,59554,NEUVILLE ST REMY,NORD
59429,59293,NEUVILLE SUR ESCAUT,NORD
59430,59360,NEUVILLY,NORD
59431,59850,NIEPPE,NORD
59432,59400,NIERGNIES,NORD
59433,59143,NIEURLET,NORD
59434,59230,NIVELLE,NORD
59435,59310,NOMAIN,NORD
59436,59670,NOORDPEENE,NORD
59437,59139,NOYELLES LES SECLIN,NORD
59438,59159,NOYELLES SUR ESCAUT,NORD
59439,59550,NOYELLES SUR SAMBRE,NORD
59440,59282,NOYELLES SUR SELLE,NORD
59441,59570,OBIES,NORD
59442,59680,OBRECHIES,NORD
59443,59670,OCHTEZEELE,NORD
59444,59970,ODOMEZ,NORD
59445,59132,OHAIN,NORD
59446,59195,OISY,NORD
59447,59264,ONNAING,NORD
59448,59122,OOST CAPPEL,NORD
59449,59310,ORCHIES,NORD
59450,59360,ORS,NORD
59451,59530,ORSINVAL,NORD
59452,59162,OSTRICOURT,NORD
59453,59670,OUDEZEELE,NORD
59454,59670,OXELAERE,NORD
59455,59295,PAILLENCOURT,NORD
59456,59146,PECQUENCOURT,NORD
59457,59840,PERENCHIES,NORD
59458,59273,PERONNE EN MELANTOIS,NORD
59459,59494,PETITE FORET,NORD
59460,59640,PETITE SYNTHE,NORD
59461,59244,PETIT FAYT,NORD
59462,59133,PHALEMPIN,NORD
59463,59284,PITGAM,NORD
59464,59218,POIX DU NORD,NORD
59465,59360,POMMEREUIL,NORD
59466,59710,PONT A MARCQ,NORD
59467,59138,PONT SUR SAMBRE,NORD
59468,59530,POTELLE,NORD
59469,59190,PRADELLES,NORD
59470,59840,PREMESQUES,NORD
59471,59990,PRESEAU,NORD
59472,59288,PREUX AU BOIS,NORD
59473,59144,PREUX AU SART,NORD
59474,59550,PRISCHES,NORD
59475,59121,PROUVY,NORD
59476,59267,PROVILLE,NORD
59477,59185,PROVIN,NORD
59478,59380,QUAEDYPRE,NORD
59479,59243,QUAROUBLE,NORD
59480,59269,QUERENAING,NORD
59481,59530,LE QUESNOY,NORD
59482,59890,QUESNOY SUR DEULE,NORD
59483,59680,QUIEVELON,NORD
59484,59920,QUIEVRECHAIN,NORD
59485,59214,QUIEVY,NORD
59486,59194,RACHES,NORD
59487,59320,RADINGHEM EN WEPPES,NORD
59488,59554,RAILLENCOURT STE OLLE,NORD
59489,59283,RAIMBEAUCOURT,NORD
59490,59177,RAINSARS,NORD
59491,59590,RAISMES,NORD
59492,59161,RAMILLIES,NORD
59493,59177,RAMOUSIES,NORD
59494,59530,RAUCOURT AU BOIS,NORD
59495,59245,RECQUIGNIES,NORD
59496,59360,REJET DE BEAULIEU,NORD
59497,59173,RENESCURE,NORD
59498,59980,REUMONT,NORD
59499,59122,REXPOEDE,NORD
59500,59159,RIBECOURT LA TOUR,NORD
59501,59870,RIEULAY,NORD
59502,59277,RIEUX EN CAMBRESIS,NORD
59503,59550,ROBERSART,NORD
59504,59172,ROEULX,NORD
59505,59990,ROMBIES ET MARCHIPONT,NORD
59506,59730,ROMERIES,NORD
59507,59790,RONCHIN,NORD
59508,59223,RONCQ,NORD
59509,59286,ROOST WARENDIN,NORD
59510,59240,ROSENDAEL,NORD
59511,59230,ROSULT,NORD
59512,59100,ROUBAIX,NORD
59513,59169,ROUCOURT,NORD
59514,59131,ROUSIES,NORD
59515,59220,ROUVIGNIES,NORD
59516,59285,RUBROUCK,NORD
59517,59258,LES RUES DES VIGNES,NORD
59518,59530,RUESNES,NORD
59519,59226,RUMEGIES,NORD
59520,59281,RUMILLY EN CAMBRESIS,NORD
59521,59554,SAILLY LEZ CAMBRAI,NORD
59522,59390,SAILLY LEZ LANNOY,NORD
59523,59262,SAINGHIN EN MELANTOIS,NORD
59524,59184,SAINGHIN EN WEPPES,NORD
59525,59177,SAINS DU NORD,NORD
59526,59230,ST AMAND LES EAUX,NORD
59527,59350,ST ANDRE LEZ LILLE,NORD
59528,59188,ST AUBERT,NORD
59529,59440,ST AUBIN,NORD
59530,59163,ST AYBERT,NORD
59531,59360,ST BENIN,NORD
59532,59820,ST GEORGES SUR L AA,NORD
59533,59292,ST HILAIRE LES CAMBRAI,NORD
59534,59440,ST HILAIRE SUR HELPE,NORD
59535,59270,ST JANS CAPPEL,NORD
59536,59670,STE MARIE CAPPEL,NORD
59537,59213,ST MARTIN SUR ECAILLON,NORD
59538,59143,ST MOMELIN,NORD
59539,59630,ST PIERRE BROUCK,NORD
59540,59430,ST POL SUR MER,NORD
59541,59730,ST PYTHON,NORD
59542,59620,ST REMY CHAUSSEE,NORD
59543,59330,ST REMY DU NORD,NORD
59544,59880,ST SAULVE,NORD
59545,59360,ST SOUPLET,NORD
59546,59114,ST SYLVESTRE CAPPEL,NORD
59547,59188,ST VAAST EN CAMBRESIS,NORD
59548,59570,ST WAAST,NORD
59549,59218,SALESCHES,NORD
59550,59496,SALOME,NORD
59551,59310,SAMEON,NORD
59552,59265,SANCOURT,NORD
59553,59211,SANTES,NORD
59554,59230,SARS ET ROSIERES,NORD
59555,59216,SARS POTERIES,NORD
59556,59145,SASSEGNIES,NORD
59557,59990,SAULTAIN,NORD
59558,59227,SAULZOIR,NORD
59559,59990,SEBOURG,NORD
59560,59113,SECLIN,NORD
59561,59127,SELVIGNY,NORD
59562,59440,SEMERIES,NORD
59563,59440,SEMOUSIES,NORD
59564,59174,LA SENTINELLE,NORD
59565,59269,SEPMERIES,NORD
59566,59320,SEQUEDIN,NORD
59567,59400,SERANVILLERS FORENVILLE,NORD
59568,59173,SERCUS,NORD
59569,59450,SIN LE NOBLE,NORD
59570,59380,SOCX,NORD
59571,59730,SOLESMES,NORD
59572,59740,SOLRE LE CHATEAU,NORD
59573,59740,SOLRINNES,NORD
59574,59490,SOMAIN,NORD
59575,59213,SOMMAING,NORD
59576,59380,SPYCKER,NORD
59577,59190,STAPLE,NORD
59578,59189,STEENBECQUE,NORD
59579,59380,STEENE,NORD
59580,59114,STEENVOORDE,NORD
59581,59181,STEENWERCK,NORD
59582,59270,STRAZEELE,NORD
59583,59550,TAISNIERES EN THIERACHE,NORD
59584,59570,TAISNIERES SUR HON,NORD
59585,59175,TEMPLEMARS,NORD
59586,59242,TEMPLEUVE,NORD
59587,59114,TERDEGHEM,NORD
59588,59229,TETEGHEM,NORD
59589,59224,THIANT,NORD
59590,59189,THIENNES,NORD
59591,59163,THIVENCELLES,NORD
59592,59239,THUMERIES,NORD
59593,59141,THUN L EVEQUE,NORD
59594,59158,THUN ST AMAND,NORD
59595,59141,THUN ST MARTIN,NORD
59596,59870,TILLOY LEZ MARCHIENNES,NORD
59597,59554,TILLOY LEZ CAMBRAI,NORD
59598,59390,TOUFFLERS,NORD
59599,59200,TOURCOING,NORD
59600,59551,TOURMIGNIES,NORD
59601,59132,TRELON,NORD
59602,59152,TRESSIN,NORD
59603,59125,TRITH ST LEGER,NORD
59604,59980,TROISVILLES,NORD
59605,59229,UXEM,NORD
59606,59300,VALENCIENNES,NORD
59607,59218,VENDEGIES AU BOIS,NORD
59608,59213,VENDEGIES SUR ECAILLON,NORD
59609,59175,VENDEVILLE,NORD
59610,59227,VERCHAIN MAUGRE,NORD
59611,59237,VERLINGHEM,NORD
59612,59730,VERTAIN,NORD
59613,59970,VICQ,NORD
59614,59271,VIESLY,NORD
59615,59232,VIEUX BERQUIN,NORD
59616,59690,VIEUX CONDE,NORD
59617,59138,VIEUX MESNIL,NORD
59618,59600,VIEUX RENG,NORD
59619,59530,VILLEREAU,NORD
59620,59234,VILLERS AU TERTRE,NORD
59622,59188,VILLERS EN CAUCHIES,NORD
59623,59297,VILLERS GUISLAIN,NORD
59624,59142,VILLERS OUTREAUX,NORD
59625,59231,VILLERS PLOUICH,NORD
59626,59530,VILLERS POL,NORD
59627,59600,VILLERS SIRE NICOLE,NORD
59628,59470,VOLCKERINCKHOVE,NORD
59629,59870,VRED,NORD
59630,59261,WAHAGNIES,NORD
59631,59127,WALINCOURT SELVIGNY,NORD
59632,59135,WALLERS,NORD
59633,59132,WALLERS TRELON,NORD
59634,59190,WALLON CAPPEL,NORD
59635,59400,WAMBAIX,NORD
59636,59118,WAMBRECHIES,NORD
59637,59870,WANDIGNIES HAMAGE,NORD
59638,59830,WANNEHAIN,NORD
59639,59144,WARGNIES LE GRAND,NORD
59640,59144,WARGNIES LE PETIT,NORD
59641,59380,WARHEM,NORD
59642,59870,WARLAING,NORD
59643,59560,WARNETON,NORD
59645,59252,WASNES AU BAC,NORD
59646,59290,WASQUEHAL,NORD
59647,59143,WATTEN,NORD
59648,59139,WATTIGNIES,NORD
59649,59680,WATTIGNIES LA VICTOIRE,NORD
59650,59150,WATTRELOS,NORD
59651,59220,WAVRECHAIN SOUS DENAIN,NORD
59652,59111,WAVRECHAIN SOUS FAULX,NORD
59653,59136,WAVRIN,NORD
59654,59119,WAZIERS,NORD
59655,59670,WEMAERS CAPPEL,NORD
59656,59117,WERVICQ SUD,NORD
59657,59380,WEST CAPPEL,NORD
59658,59134,WICRES,NORD
59659,59212,WIGNEHIES,NORD
59660,59780,WILLEMS,NORD
59661,59740,WILLIES,NORD
59662,59670,WINNEZEELE,NORD
59663,59470,WORMHOUT,NORD
59664,59143,WULVERDINGHE,NORD
59665,59380,WYLDER,NORD
59666,59470,ZEGERSCAPPEL,NORD
59667,59670,ZERMEZEELE,NORD
59668,59123,ZUYDCOOTE,NORD
59669,59670,ZUYTPEENE,NORD
59670,59272,DON,NORD
59900,59135,AREMBERG,NORD
59901,59111,BASSIN ROND,NORD
59902,59280,LE BIZET,NORD
59903,59154,BLANC MISSERON ANF,NORD
59904,59920,BLANC MISSERON,NORD
59905,59181,CROIX DU BAC,NORD
59906,59500,DORIGNIES,NORD
59907,59600,DOUZIES,NORD
59908,59750,DOUZIES FEIGNIES,NORD
59910,59500,FRAIS MARAIS,NORD
59911,59530,HERBIGNIES VILLEREAU,NORD
59912,59270,MONT DES CATS,NORD
59913,59270,MONT NOIR,NORD
59914,59840,MONT DE PREMESQUES,NORD
59915,59777,EURALILLE,NORD
60001,60220,ABANCOURT,OISE
60002,60430,ABBECOURT,OISE
60003,60480,ABBEVILLE ST LUCIEN,OISE
60004,60690,ACHY,OISE
60005,60620,ACY EN MULTIEN,OISE
60006,60700,LES AGEUX,OISE
60007,60600,AGNETZ,OISE
60008,60600,AIRION,OISE
60009,60000,ALLONNE,OISE
60010,60110,AMBLAINVILLE,OISE
60011,60310,AMY,OISE
60012,60570,ANDEVILLE,OISE
60013,60940,ANGICOURT,OISE
60014,60130,ANGIVILLERS,OISE
60015,60250,ANGY,OISE
60016,60250,ANSACQ,OISE
60017,60120,ANSAUVILLERS,OISE
60018,60540,ANSERVILLE,OISE
60019,60162,ANTHEUIL PORTES,OISE
60020,60620,ANTILLY,OISE
60021,60400,APPILLY,OISE
60022,60300,APREMONT,OISE
60023,60880,ARMANCOURT,OISE
60024,60190,ARSY,OISE
60025,60350,ATTICHY,OISE
60026,60360,AUCHY LA MONTAGNE,OISE
60027,60800,AUGER ST VINCENT,OISE
60028,60300,AUMONT EN HALATTE,OISE
60029,60390,AUNEUIL,OISE
60030,60390,AUTEUIL,OISE
60031,60890,AUTHEUIL EN VALOIS,OISE
60032,60350,AUTRECHES,OISE
60033,60300,AVILLY ST LEONARD,OISE
60034,60130,AVRECHY,OISE
60035,60310,AVRICOURT,OISE
60036,60190,AVRIGNY,OISE
60037,60400,BABOEUF,OISE
60038,60240,BACHIVILLERS,OISE
60039,60120,BACOUEL,OISE
60040,60190,BAILLEUL LE SOC,OISE
60041,60930,BAILLEUL SUR THERAIN,OISE
60042,60140,BAILLEVAL,OISE
60043,60170,BAILLY,OISE
60044,60250,BALAGNY SUR THERAIN,OISE
60045,60810,BARBERY,OISE
60046,60620,BARGNY,OISE
60047,60300,BARON,OISE
60048,60113,BAUGY,OISE
60049,60380,BAZANCOURT,OISE
60050,60700,BAZICOURT,OISE
60051,60210,BEAUDEDUIT,OISE
60052,60640,BEAUGIES SOUS BOIS,OISE
60053,60310,BEAULIEU LES FONTAINES,OISE
60054,60390,BEAUMONT LES NONAINS,OISE
60055,60400,BEAURAINS LES NOYON,OISE
60056,60700,BEAUREPAIRE,OISE
60057,60000,BEAUVAIS,OISE
60058,60120,BEAUVOIR,OISE
60059,60400,BEHERICOURT,OISE
60060,60540,BELLE EGLISE,OISE
60061,60490,BELLOY,OISE
60062,60640,BERLANCOURT,OISE
60063,60390,BERNEUIL EN BRAY,OISE
60064,60350,BERNEUIL SUR AISNE,OISE
60065,60370,BERTHECOURT,OISE
60066,60129,BETHANCOURT EN VALOIS,OISE
60067,60320,BETHISY ST MARTIN,OISE
60068,60320,BETHISY ST PIERRE,OISE
60069,60620,BETZ,OISE
60070,60200,BIENVILLE,OISE
60071,60490,BIERMONT,OISE
60072,60350,BITRY,OISE
60073,60650,BLACOURT,OISE
60074,60460,BLAINCOURT LES PRECY,OISE
60075,60120,BLANCFOSSE,OISE
60076,60220,BLARGIES,OISE
60077,60860,BLICOURT,OISE
60078,60190,BLINCOURT,OISE
60079,60440,BOISSY FRESNOY,OISE
60080,60240,BOISSY LE BOIS,OISE
60081,60510,BONLIER,OISE
60082,60120,BONNEUIL LES EAUX,OISE
60083,60123,BONNEUIL EN VALOIS,OISE
60084,60112,BONNIERES,OISE
60085,60120,BONVILLERS,OISE
60086,60820,BORAN SUR OISE,OISE
60087,60300,BOREST,OISE
60088,60540,BORNEL,OISE
60089,60240,BOUBIERS,OISE
60090,60240,BOUCONVILLERS,OISE
60091,60620,BOUILLANCY,OISE
60092,60620,BOULLARRE,OISE
60093,60490,BOULOGNE LA GRASSE,OISE
60094,60141,BOURSONNE,OISE
60095,60240,BOURY EN VEXIN,OISE
60096,60220,BOUTAVENT,OISE
60097,60590,BOUTENCOURT,OISE
60098,60220,BOUVRESSE,OISE
60099,60113,BRAISNES,OISE
60100,60810,BRASSEUSE,OISE
60101,60440,BREGY,OISE
60102,60870,BRENOUILLE,OISE
60103,60510,BRESLES,OISE
60104,60120,BRETEUIL,OISE
60105,60400,BRETIGNY,OISE
60106,60600,BREUIL LE SEC,OISE
60107,60600,BREUIL LE VERT,OISE
60108,60210,BRIOT,OISE
60109,60210,BROMBOS,OISE
60110,60220,BROQUIERS,OISE
60111,60120,BROYES,OISE
60112,60130,BRUNVILLERS LA MOTTE,OISE
60113,60480,BUCAMPS,OISE
60114,60380,BUICOURT,OISE
60115,60130,BULLES,OISE
60116,60250,BURY,OISE
60117,60400,BUSSY,OISE
60118,60400,CAISNES,OISE
60119,60170,CAMBRONNE LES RIBECOURT,OISE
60120,60290,CAMBRONNE LES CLERMONT,OISE
60121,60640,CAMPAGNE,OISE
60122,60220,CAMPEAUX,OISE
60123,60480,CAMPREMY,OISE
60124,60310,CANDOR,OISE
60125,60680,CANLY,OISE
60126,60310,CANNECTANCOURT,OISE
60127,60310,CANNY SUR MATZ,OISE
60128,60220,CANNY SUR THERAIN,OISE
60129,60170,CARLEPONT,OISE
60130,60600,CATENOY,OISE
60131,60360,CATHEUX,OISE
60132,60640,CATIGNY,OISE
60133,60130,CATILLON FUMECHON,OISE
60134,60290,CAUFFRY,OISE
60135,60730,CAUVIGNY,OISE
60136,60210,CEMPUIS,OISE
60137,60190,CERNOY,OISE
60138,60300,CHAMANT,OISE
60139,60230,CHAMBLY,OISE
